block,browser_codename,browser_name,browser_version,condition,correct_response,date_startdate,date_startdateUTC,date_starttime,experiment_debug,experiment_parameters,experiment_pilot,experiment_taskname,experiment_taskversion,jatosStudyResultId,jatosVersion,queryParams_batchId,queryParams_generalMultiple,response,response_time,screen_availableHeight,screen_availableWidth,screen_colorDepth,screen_height,screen_pixelDepth,screen_screenX,screen_screenY,screen_width,stim,system_os
B,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",Filler,RIGHT,04-10-21,04-10-21,09:34:46,0,0,0,0,0,250,3.6.1,98,,right,1081,680,1280,24,720,24,0,0,1280,neibon-thread,Win32
practice,Mozilla,Netscape,5.0 (Windows),Unrelated,LEFT,04-10-21,04-10-21,09:35:24,0,0,0,0,0,249,3.6.1,98,,left,958,768,1366,24,768,24,0,0,1366,sand-pepper,Win32
practice,Mozilla,Netscape,5.0 (Windows),Unrelated,LEFT,04-10-21,04-10-21,09:35:24,0,0,0,0,0,249,3.6.1,98,,left,1130,768,1366,24,768,24,0,0,1366,shark-dull,Win32
practice,Mozilla,Netscape,5.0 (Windows),Related,LEFT,04-10-21,04-10-21,09:35:24,0,0,0,0,0,249,3.6.1,98,,left,814,768,1366,24,768,24,0,0,1366,buy-sell,Win32
practice,Mozilla,Netscape,5.0 (Windows),Related,LEFT,04-10-21,04-10-21,09:35:24,0,0,0,0,0,249,3.6.1,98,,left,866,768,1366,24,768,24,0,0,1366,table-chair,Win32
practice,Mozilla,Netscape,5.0 (Windows),Nonword,RIGHT,04-10-21,04-10-21,09:35:24,0,0,0,0,0,249,3.6.1,98,,right,894,768,1366,24,768,24,0,0,1366,hort-sain,Win32
practice,Mozilla,Netscape,5.0 (Windows),Nonword,RIGHT,04-10-21,04-10-21,09:35:24,0,0,0,0,0,249,3.6.1,98,,right,878,768,1366,24,768,24,0,0,1366,ip-bown,Win32
A,Mozilla,Netscape,5.0 (Windows),Related,LEFT,04-10-21,04-10-21,09:35:24,0,0,0,0,0,249,3.6.1,98,,left,781,768,1366,24,768,24,0,0,1366,joy-happy,Win32
A,Mozilla,Netscape,5.0 (Windows),Filler,RIGHT,04-10-21,04-10-21,09:35:24,0,0,0,0,0,249,3.6.1,98,,left,1039,768,1366,24,768,24,0,0,1366,green-gliss,Win32
A,Mozilla,Netscape,5.0 (Windows),Related,LEFT,04-10-21,04-10-21,09:35:24,0,0,0,0,0,249,3.6.1,98,,left,935,768,1366,24,768,24,0,0,1366,wash-rinse,Win32
A,Mozilla,Netscape,5.0 (Windows),Related,LEFT,04-10-21,04-10-21,09:35:24,0,0,0,0,0,249,3.6.1,98,,left,884,768,1366,24,768,24,0,0,1366,life-death,Win32
A,Mozilla,Netscape,5.0 (Windows),Nonword,RIGHT,04-10-21,04-10-21,09:35:24,0,0,0,0,0,249,3.6.1,98,,right,1041,768,1366,24,768,24,0,0,1366,arsy-goldier,Win32
A,Mozilla,Netscape,5.0 (Windows),Filler,RIGHT,04-10-21,04-10-21,09:35:24,0,0,0,0,0,249,3.6.1,98,,right,1042,768,1366,24,768,24,0,0,1366,bitter-sweax,Win32
A,Mozilla,Netscape,5.0 (Windows),Related,LEFT,04-10-21,04-10-21,09:35:24,0,0,0,0,0,249,3.6.1,98,,left,822,768,1366,24,768,24,0,0,1366,hammer-nail,Win32
A,Mozilla,Netscape,5.0 (Windows),Unrelated,LEFT,04-10-21,04-10-21,09:35:24,0,0,0,0,0,249,3.6.1,98,,left,1219,768,1366,24,768,24,0,0,1366,limp-tiger,Win32
A,Mozilla,Netscape,5.0 (Windows),Related,LEFT,04-10-21,04-10-21,09:35:24,0,0,0,0,0,249,3.6.1,98,,right,1156,768,1366,24,768,24,0,0,1366,leaf-stem,Win32
A,Mozilla,Netscape,5.0 (Windows),Related,LEFT,04-10-21,04-10-21,09:35:24,0,0,0,0,0,249,3.6.1,98,,left,891,768,1366,24,768,24,0,0,1366,dusk-dawn,Win32
A,Mozilla,Netscape,5.0 (Windows),Nonword,RIGHT,04-10-21,04-10-21,09:35:24,0,0,0,0,0,249,3.6.1,98,,right,1031,768,1366,24,768,24,0,0,1366,barth-groond,Win32
A,Mozilla,Netscape,5.0 (Windows),Nonword,RIGHT,04-10-21,04-10-21,09:35:24,0,0,0,0,0,249,3.6.1,98,,right,1198,768,1366,24,768,24,0,0,1366,gammer-yail,Win32
A,Mozilla,Netscape,5.0 (Windows),Filler,RIGHT,04-10-21,04-10-21,09:35:24,0,0,0,0,0,249,3.6.1,98,,right,1635,768,1366,24,768,24,0,0,1366,porry-cent,Win32
A,Mozilla,Netscape,5.0 (Windows),Related,LEFT,04-10-21,04-10-21,09:35:24,0,0,0,0,0,249,3.6.1,98,,left,770,768,1366,24,768,24,0,0,1366,circle-round,Win32
A,Mozilla,Netscape,5.0 (Windows),Nonword,RIGHT,04-10-21,04-10-21,09:35:24,0,0,0,0,0,249,3.6.1,98,,right,1019,768,1366,24,768,24,0,0,1366,lont-gound,Win32
A,Mozilla,Netscape,5.0 (Windows),Filler,RIGHT,04-10-21,04-10-21,09:35:24,0,0,0,0,0,249,3.6.1,98,,right,1091,768,1366,24,768,24,0,0,1366,cabbage-lottir,Win32
A,Mozilla,Netscape,5.0 (Windows),Nonword,RIGHT,04-10-21,04-10-21,09:35:24,0,0,0,0,0,249,3.6.1,98,,right,1116,768,1366,24,768,24,0,0,1366,fion-siger,Win32
A,Mozilla,Netscape,5.0 (Windows),Filler,RIGHT,04-10-21,04-10-21,09:35:24,0,0,0,0,0,249,3.6.1,98,,right,826,768,1366,24,768,24,0,0,1366,brothog-sister,Win32
A,Mozilla,Netscape,5.0 (Windows),Filler,RIGHT,04-10-21,04-10-21,09:35:24,0,0,0,0,0,249,3.6.1,98,,left,902,768,1366,24,768,24,0,0,1366,large-smipo,Win32
A,Mozilla,Netscape,5.0 (Windows),Nonword,RIGHT,04-10-21,04-10-21,09:35:24,0,0,0,0,0,249,3.6.1,98,,right,979,768,1366,24,768,24,0,0,1366,plang-fluwer,Win32
A,Mozilla,Netscape,5.0 (Windows),Related,LEFT,04-10-21,04-10-21,09:35:24,0,0,0,0,0,249,3.6.1,98,,left,1094,768,1366,24,768,24,0,0,1366,lion-tiger,Win32
A,Mozilla,Netscape,5.0 (Windows),Filler,RIGHT,04-10-21,04-10-21,09:35:24,0,0,0,0,0,249,3.6.1,98,,right,1114,768,1366,24,768,24,0,0,1366,door-wingew,Win32
A,Mozilla,Netscape,5.0 (Windows),Filler,RIGHT,04-10-21,04-10-21,09:35:24,0,0,0,0,0,249,3.6.1,98,,right,785,768,1366,24,768,24,0,0,1366,man-wotar,Win32
A,Mozilla,Netscape,5.0 (Windows),Nonword,RIGHT,04-10-21,04-10-21,09:35:24,0,0,0,0,0,249,3.6.1,98,,right,798,768,1366,24,768,24,0,0,1366,fing-sueen,Win32
A,Mozilla,Netscape,5.0 (Windows),Unrelated,LEFT,04-10-21,04-10-21,09:35:24,0,0,0,0,0,249,3.6.1,98,,left,985,768,1366,24,768,24,0,0,1366,purse-doctor,Win32
A,Mozilla,Netscape,5.0 (Windows),Filler,RIGHT,04-10-21,04-10-21,09:35:24,0,0,0,0,0,249,3.6.1,98,,right,1398,768,1366,24,768,24,0,0,1366,bread-bottin,Win32
A,Mozilla,Netscape,5.0 (Windows),Related,LEFT,04-10-21,04-10-21,09:35:24,0,0,0,0,0,249,3.6.1,98,,left,1177,768,1366,24,768,24,0,0,1366,early-ground,Win32
A,Mozilla,Netscape,5.0 (Windows),Nonword,RIGHT,04-10-21,04-10-21,09:35:24,0,0,0,0,0,249,3.6.1,98,,right,1186,768,1366,24,768,24,0,0,1366,rable-chait,Win32
A,Mozilla,Netscape,5.0 (Windows),Related,LEFT,04-10-21,04-10-21,09:35:24,0,0,0,0,0,249,3.6.1,98,,left,1022,768,1366,24,768,24,0,0,1366,tune-false,Win32
A,Mozilla,Netscape,5.0 (Windows),Nonword,RIGHT,04-10-21,04-10-21,09:35:24,0,0,0,0,0,249,3.6.1,98,,right,1635,768,1366,24,768,24,0,0,1366,furse-loctor,Win32
A,Mozilla,Netscape,5.0 (Windows),Filler,RIGHT,04-10-21,04-10-21,09:35:24,0,0,0,0,0,249,3.6.1,98,,right,871,768,1366,24,768,24,0,0,1366,bed-slorg,Win32
A,Mozilla,Netscape,5.0 (Windows),Related,LEFT,04-10-21,04-10-21,09:35:24,0,0,0,0,0,249,3.6.1,98,,left,936,768,1366,24,768,24,0,0,1366,spider-web,Win32
A,Mozilla,Netscape,5.0 (Windows),Related,LEFT,04-10-21,04-10-21,09:35:24,0,0,0,0,0,249,3.6.1,98,,left,1020,768,1366,24,768,24,0,0,1366,hot-cold,Win32
A,Mozilla,Netscape,5.0 (Windows),Nonword,RIGHT,04-10-21,04-10-21,09:35:24,0,0,0,0,0,249,3.6.1,98,,right,912,768,1366,24,768,24,0,0,1366,jash-ronse,Win32
A,Mozilla,Netscape,5.0 (Windows),Unrelated,LEFT,04-10-21,04-10-21,09:35:24,0,0,0,0,0,249,3.6.1,98,,right,1075,768,1366,24,768,24,0,0,1366,sing-queen,Win32
A,Mozilla,Netscape,5.0 (Windows),Nonword,RIGHT,04-10-21,04-10-21,09:35:24,0,0,0,0,0,249,3.6.1,98,,right,1433,768,1366,24,768,24,0,0,1366,boung-oid,Win32
A,Mozilla,Netscape,5.0 (Windows),Related,LEFT,04-10-21,04-10-21,09:35:24,0,0,0,0,0,249,3.6.1,98,,left,822,768,1366,24,768,24,0,0,1366,boy-happy,Win32
A,Mozilla,Netscape,5.0 (Windows),Related,LEFT,04-10-21,04-10-21,09:35:24,0,0,0,0,0,249,3.6.1,98,,left,1055,768,1366,24,768,24,0,0,1366,plant-flower,Win32
A,Mozilla,Netscape,5.0 (Windows),Filler,RIGHT,04-10-21,04-10-21,09:35:24,0,0,0,0,0,249,3.6.1,98,,right,910,768,1366,24,768,24,0,0,1366,honip-bee,Win32
A,Mozilla,Netscape,5.0 (Windows),Related,LEFT,04-10-21,04-10-21,09:35:24,0,0,0,0,0,249,3.6.1,98,,left,1197,768,1366,24,768,24,0,0,1366,army-soldier,Win32
A,Mozilla,Netscape,5.0 (Windows),Nonword,RIGHT,04-10-21,04-10-21,09:35:24,0,0,0,0,0,249,3.6.1,98,,right,784,768,1366,24,768,24,0,0,1366,talp-chort,Win32
A,Mozilla,Netscape,5.0 (Windows),Unrelated,LEFT,04-10-21,04-10-21,09:35:24,0,0,0,0,0,249,3.6.1,98,,left,963,768,1366,24,768,24,0,0,1366,till-short,Win32
A,Mozilla,Netscape,5.0 (Windows),Unrelated,LEFT,04-10-21,04-10-21,09:35:24,0,0,0,0,0,249,3.6.1,98,,left,800,768,1366,24,768,24,0,0,1366,yours-old,Win32
A,Mozilla,Netscape,5.0 (Windows),Related,LEFT,04-10-21,04-10-21,09:35:24,0,0,0,0,0,249,3.6.1,98,,left,764,768,1366,24,768,24,0,0,1366,lock-key,Win32
A,Mozilla,Netscape,5.0 (Windows),Unrelated,LEFT,04-10-21,04-10-21,09:35:24,0,0,0,0,0,249,3.6.1,98,,left,1190,768,1366,24,768,24,0,0,1366,cost-found,Win32
A,Mozilla,Netscape,5.0 (Windows),Unrelated,LEFT,04-10-21,04-10-21,09:35:24,0,0,0,0,0,249,3.6.1,98,,right,1461,768,1366,24,768,24,0,0,1366,glider-web,Win32
A,Mozilla,Netscape,5.0 (Windows),Unrelated,LEFT,04-10-21,04-10-21,09:35:24,0,0,0,0,0,249,3.6.1,98,,left,968,768,1366,24,768,24,0,0,1366,farmer-nail,Win32
A,Mozilla,Netscape,5.0 (Windows),Nonword,RIGHT,04-10-21,04-10-21,09:35:24,0,0,0,0,0,249,3.6.1,98,,right,928,768,1366,24,768,24,0,0,1366,dosk-dawl,Win32
A,Mozilla,Netscape,5.0 (Windows),Nonword,RIGHT,04-10-21,04-10-21,09:35:24,0,0,0,0,0,249,3.6.1,98,,left,913,768,1366,24,768,24,0,0,1366,spiler-heb,Win32
A,Mozilla,Netscape,5.0 (Windows),Nonword,RIGHT,04-10-21,04-10-21,09:35:24,0,0,0,0,0,249,3.6.1,98,,right,1045,768,1366,24,768,24,0,0,1366,yot-colp,Win32
A,Mozilla,Netscape,5.0 (Windows),Filler,RIGHT,04-10-21,04-10-21,09:35:24,0,0,0,0,0,249,3.6.1,98,,right,823,768,1366,24,768,24,0,0,1366,sconix-marble,Win32
A,Mozilla,Netscape,5.0 (Windows),Related,LEFT,04-10-21,04-10-21,09:35:24,0,0,0,0,0,249,3.6.1,98,,left,923,768,1366,24,768,24,0,0,1366,earth-ground,Win32
A,Mozilla,Netscape,5.0 (Windows),Related,LEFT,04-10-21,04-10-21,09:35:24,0,0,0,0,0,249,3.6.1,98,,left,792,768,1366,24,768,24,0,0,1366,lost-found,Win32
A,Mozilla,Netscape,5.0 (Windows),Nonword,RIGHT,04-10-21,04-10-21,09:35:24,0,0,0,0,0,249,3.6.1,98,,right,1026,768,1366,24,768,24,0,0,1366,nock-kry,Win32
A,Mozilla,Netscape,5.0 (Windows),Nonword,RIGHT,04-10-21,04-10-21,09:35:24,0,0,0,0,0,249,3.6.1,98,,right,1202,768,1366,24,768,24,0,0,1366,bircle-rount,Win32
A,Mozilla,Netscape,5.0 (Windows),Unrelated,LEFT,04-10-21,04-10-21,09:35:24,0,0,0,0,0,249,3.6.1,98,,left,887,768,1366,24,768,24,0,0,1366,wife-death,Win32
A,Mozilla,Netscape,5.0 (Windows),Related,LEFT,04-10-21,04-10-21,09:35:24,0,0,0,0,0,249,3.6.1,98,,left,801,768,1366,24,768,24,0,0,1366,young-old,Win32
A,Mozilla,Netscape,5.0 (Windows),Filler,RIGHT,04-10-21,04-10-21,09:35:24,0,0,0,0,0,249,3.6.1,98,,right,875,768,1366,24,768,24,0,0,1366,capsute-pill,Win32
A,Mozilla,Netscape,5.0 (Windows),Related,LEFT,04-10-21,04-10-21,09:35:24,0,0,0,0,0,249,3.6.1,98,,left,917,768,1366,24,768,24,0,0,1366,tall-short,Win32
A,Mozilla,Netscape,5.0 (Windows),Unrelated,LEFT,04-10-21,04-10-21,09:35:24,0,0,0,0,0,249,3.6.1,98,,left,914,768,1366,24,768,24,0,0,1366,cash-rinse,Win32
A,Mozilla,Netscape,5.0 (Windows),Filler,RIGHT,04-10-21,04-10-21,09:35:24,0,0,0,0,0,249,3.6.1,98,,right,816,768,1366,24,768,24,0,0,1366,boeh-ale,Win32
A,Mozilla,Netscape,5.0 (Windows),Filler,RIGHT,04-10-21,04-10-21,09:35:24,0,0,0,0,0,249,3.6.1,98,,left,2490,768,1366,24,768,24,0,0,1366,bosh-water,Win32
A,Mozilla,Netscape,5.0 (Windows),Filler,RIGHT,04-10-21,04-10-21,09:35:24,0,0,0,0,0,249,3.6.1,98,,right,1654,768,1366,24,768,24,0,0,1366,afraid-scobet,Win32
A,Mozilla,Netscape,5.0 (Windows),Nonword,RIGHT,04-10-21,04-10-21,09:35:24,0,0,0,0,0,249,3.6.1,98,,right,1566,768,1366,24,768,24,0,0,1366,slom-wast,Win32
A,Mozilla,Netscape,5.0 (Windows),Unrelated,LEFT,04-10-21,04-10-21,09:35:24,0,0,0,0,0,249,3.6.1,98,,left,1027,768,1366,24,768,24,0,0,1366,pot-cold,Win32
A,Mozilla,Netscape,5.0 (Windows),Filler,RIGHT,04-10-21,04-10-21,09:35:24,0,0,0,0,0,249,3.6.1,98,,right,2881,768,1366,24,768,24,0,0,1366,nirey-south,Win32
A,Mozilla,Netscape,5.0 (Windows),Unrelated,LEFT,04-10-21,04-10-21,09:35:24,0,0,0,0,0,249,3.6.1,98,,left,911,768,1366,24,768,24,0,0,1366,luck-key,Win32
A,Mozilla,Netscape,5.0 (Windows),Filler,RIGHT,04-10-21,04-10-21,09:35:24,0,0,0,0,0,249,3.6.1,98,,right,958,768,1366,24,768,24,0,0,1366,moship-father,Win32
A,Mozilla,Netscape,5.0 (Windows),Unrelated,LEFT,04-10-21,04-10-21,09:35:24,0,0,0,0,0,249,3.6.1,98,,right,2503,768,1366,24,768,24,0,0,1366,carves-round,Win32
A,Mozilla,Netscape,5.0 (Windows),Related,LEFT,04-10-21,04-10-21,09:35:24,0,0,0,0,0,249,3.6.1,98,,left,843,768,1366,24,768,24,0,0,1366,true-false,Win32
A,Mozilla,Netscape,5.0 (Windows),Filler,RIGHT,04-10-21,04-10-21,09:35:24,0,0,0,0,0,249,3.6.1,98,,right,2521,768,1366,24,768,24,0,0,1366,neibon-thread,Win32
A,Mozilla,Netscape,5.0 (Windows),Unrelated,LEFT,04-10-21,04-10-21,09:35:24,0,0,0,0,0,249,3.6.1,98,,left,1690,768,1366,24,768,24,0,0,1366,slant-flower,Win32
A,Mozilla,Netscape,5.0 (Windows),Unrelated,LEFT,04-10-21,04-10-21,09:35:24,0,0,0,0,0,249,3.6.1,98,,left,1011,768,1366,24,768,24,0,0,1366,dish-dawn,Win32
A,Mozilla,Netscape,5.0 (Windows),Filler,RIGHT,04-10-21,04-10-21,09:35:24,0,0,0,0,0,249,3.6.1,98,,right,1315,768,1366,24,768,24,0,0,1366,rough-smoat,Win32
practice,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Safari/605.1.15",Nonword,RIGHT,04-10-21,04-10-21,09:34:29,0,0,0,0,0,248,3.6.1,98,,right,1869,730,1280,24,800,24,0,23,1280,hort-sain,MacIntel
practice,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Safari/605.1.15",Unrelated,LEFT,04-10-21,04-10-21,09:34:29,0,0,0,0,0,248,3.6.1,98,,left,1603,730,1280,24,800,24,0,23,1280,shark-dull,MacIntel
practice,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Safari/605.1.15",Related,LEFT,04-10-21,04-10-21,09:34:29,0,0,0,0,0,248,3.6.1,98,,left,1600,730,1280,24,800,24,0,23,1280,buy-sell,MacIntel
practice,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Safari/605.1.15",Related,LEFT,04-10-21,04-10-21,09:34:29,0,0,0,0,0,248,3.6.1,98,,left,1416,730,1280,24,800,24,0,23,1280,table-chair,MacIntel
practice,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Safari/605.1.15",Unrelated,LEFT,04-10-21,04-10-21,09:34:29,0,0,0,0,0,248,3.6.1,98,,left,1649,730,1280,24,800,24,0,23,1280,sand-pepper,MacIntel
practice,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Safari/605.1.15",Nonword,RIGHT,04-10-21,04-10-21,09:34:29,0,0,0,0,0,248,3.6.1,98,,right,1403,730,1280,24,800,24,0,23,1280,ip-bown,MacIntel
C,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Safari/605.1.15",Unrelated,LEFT,04-10-21,04-10-21,09:34:29,0,0,0,0,0,248,3.6.1,98,,left,1541,730,1280,24,800,24,0,23,1280,invest-bug,MacIntel
C,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Safari/605.1.15",Filler,RIGHT,04-10-21,04-10-21,09:34:29,0,0,0,0,0,248,3.6.1,98,,right,1740,730,1280,24,800,24,0,23,1280,bread-bottin,MacIntel
C,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Safari/605.1.15",Nonword,RIGHT,04-10-21,04-10-21,09:34:29,0,0,0,0,0,248,3.6.1,98,,right,1570,730,1280,24,800,24,0,23,1280,fruid-asple,MacIntel
C,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Safari/605.1.15",Unrelated,LEFT,04-10-21,04-10-21,09:34:29,0,0,0,0,0,248,3.6.1,98,,left,1279,730,1280,24,800,24,0,23,1280,squash-box,MacIntel
C,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Safari/605.1.15",Filler,RIGHT,04-10-21,04-10-21,09:34:29,0,0,0,0,0,248,3.6.1,98,,right,1289,730,1280,24,800,24,0,23,1280,rough-smoat,MacIntel
C,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Safari/605.1.15",Related,LEFT,04-10-21,04-10-21,09:34:29,0,0,0,0,0,248,3.6.1,98,,left,921,730,1280,24,800,24,0,23,1280,hand-foot,MacIntel
C,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Safari/605.1.15",Related,LEFT,04-10-21,04-10-21,09:34:29,0,0,0,0,0,248,3.6.1,98,,left,1254,730,1280,24,800,24,0,23,1280,village-town,MacIntel
C,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Safari/605.1.15",Filler,RIGHT,04-10-21,04-10-21,09:34:29,0,0,0,0,0,248,3.6.1,98,,right,1512,730,1280,24,800,24,0,23,1280,capsute-pill,MacIntel
C,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Safari/605.1.15",Filler,RIGHT,04-10-21,04-10-21,09:34:29,0,0,0,0,0,248,3.6.1,98,,right,1725,730,1280,24,800,24,0,23,1280,man-wotar,MacIntel
C,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Safari/605.1.15",Nonword,RIGHT,04-10-21,04-10-21,09:34:29,0,0,0,0,0,248,3.6.1,98,,right,1389,730,1280,24,800,24,0,23,1280,yand-foox,MacIntel
C,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Safari/605.1.15",Nonword,RIGHT,04-10-21,04-10-21,09:34:29,0,0,0,0,0,248,3.6.1,98,,right,1199,730,1280,24,800,24,0,23,1280,oim-tas,MacIntel
C,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Safari/605.1.15",Filler,RIGHT,04-10-21,04-10-21,09:34:29,0,0,0,0,0,248,3.6.1,98,,right,1267,730,1280,24,800,24,0,23,1280,door-wingew,MacIntel
C,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Safari/605.1.15",Unrelated,LEFT,04-10-21,04-10-21,09:34:29,0,0,0,0,0,248,3.6.1,98,,left,1625,730,1280,24,800,24,0,23,1280,steep-lamb,MacIntel
C,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Safari/605.1.15",Filler,RIGHT,04-10-21,04-10-21,09:34:29,0,0,0,0,0,248,3.6.1,98,,right,1188,730,1280,24,800,24,0,23,1280,boeh-ale,MacIntel
C,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Safari/605.1.15",Unrelated,LEFT,04-10-21,04-10-21,09:34:29,0,0,0,0,0,248,3.6.1,98,,left,1038,730,1280,24,800,24,0,23,1280,land-foot,MacIntel
C,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Safari/605.1.15",Related,LEFT,04-10-21,04-10-21,09:34:29,0,0,0,0,0,248,3.6.1,98,,left,1153,730,1280,24,800,24,0,23,1280,ice-snow,MacIntel
C,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Safari/605.1.15",Related,LEFT,04-10-21,04-10-21,09:34:29,0,0,0,0,0,248,3.6.1,98,,left,1203,730,1280,24,800,24,0,23,1280,sheep-lamb,MacIntel
C,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Safari/605.1.15",Unrelated,LEFT,04-10-21,04-10-21,09:34:29,0,0,0,0,0,248,3.6.1,98,,left,1159,730,1280,24,800,24,0,23,1280,brown-smile,MacIntel
C,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Safari/605.1.15",Unrelated,LEFT,04-10-21,04-10-21,09:34:29,0,0,0,0,0,248,3.6.1,98,,left,2474,730,1280,24,800,24,0,23,1280,paw-justice,MacIntel
C,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Safari/605.1.15",Nonword,RIGHT,04-10-21,04-10-21,09:34:29,0,0,0,0,0,248,3.6.1,98,,right,1304,730,1280,24,800,24,0,23,1280,squame-bor,MacIntel
C,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Safari/605.1.15",Nonword,RIGHT,04-10-21,04-10-21,09:34:29,0,0,0,0,0,248,3.6.1,98,,right,1400,730,1280,24,800,24,0,23,1280,ege-bolk,MacIntel
C,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Safari/605.1.15",Related,LEFT,04-10-21,04-10-21,09:34:29,0,0,0,0,0,248,3.6.1,98,,left,1090,730,1280,24,800,24,0,23,1280,baby-child,MacIntel
C,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Safari/605.1.15",Nonword,RIGHT,04-10-21,04-10-21,09:34:29,0,0,0,0,0,248,3.6.1,98,,right,1507,730,1280,24,800,24,0,23,1280,villane-towp,MacIntel
C,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Safari/605.1.15",Unrelated,LEFT,04-10-21,04-10-21,09:34:29,0,0,0,0,0,248,3.6.1,98,,left,1265,730,1280,24,800,24,0,23,1280,mood-star,MacIntel
C,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Safari/605.1.15",Related,LEFT,04-10-21,04-10-21,09:34:29,0,0,0,0,0,248,3.6.1,98,,left,1186,730,1280,24,800,24,0,23,1280,square-box,MacIntel
